                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                  389000                                      771                  8.9999999999999997E-002                  2.0000000000000000E-002                  3.8894184205825454E+012                  1.0000000000000000E+007                  4.2471866156267643E+003                  3.5648321670699356E-003                  1.1042710661003476E-001                  4.3178423222612912E+000                  1.5249339332615857E-003                  1.1829050402861056E-008                  9.7790427027583637E-001                  1.1608033281610064E-005                  5.0160101623989654E-003                  9.3533815329264226E-003                  2.0994599497084999E-003                  8.9999999999999997E-002                  0.0000000000000000E+000                  5.1774747987801137E-003                  5.1140138838999537E-005                  8.2940285628552990E-002                  1.2308133527714102E-004                  3.0858667843416992E-004                  8.4235083912363989E-004                  1.8895139547383865E-004                  2.3455857023174983E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9999999999977501E-002                  1.1042701323023864E-001                  1.2246891106069252E+003                  4.8300294285287863E+008                  2.5246630355104279E+011                  3.5570421219263582E-003                  3.5570421219263551E-003                  9.0883709078461321E-046                  1.0540171716874010E-004                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                     logL                                 velocity                                  entropy                         conv_mixing_type                                   csound                             v_div_csound                             total_energy                                  v_div_r                                      eta                                       mu                                    logdq                                 dq_ratio                                        q                                   radius                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                                     abar                                       ye                              log_opacity                                  eps_nuc                              non_nuc_neu                                 eps_grav                        mlt_mixing_length                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                                    gradT                                    gradr                                  dlnd_dt                                  dlnT_dt                                     mass                                     mmid                                    logxq                                       h1                                       h2                                      he3                                      he4                                      li7                                      be7                                       b8                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other                          gradr_sub_grada                                     logQ 
                                       1                  3.9089517400074918E+000                 -5.0325427482132090E+000                  6.3163918148494842E+000                 -9.5692430698569597E-001                  3.5648321670699356E-003                 -2.4479609119919732E+000                  0.0000000000000000E+000                  7.5538355777990809E+000                                        1                  5.9711485677304841E+005                 -9.5777843822788732E-016                 -1.5541762599866648E+015                  0.0000000000000000E+000                 -1.8925402901301855E+001                  3.0601001220838890E+000                 -1.2301029995663990E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.1042710661003476E-001                  8.1087094664639035E+003                  1.0000000000000000E+002                  2.0000000000000000E+000                  2.0720098462099084E+006                  9.9999473804808925E-001                  6.3163895296067940E+000                  3.6983105669929139E-001                  3.0612158511948169E-004                  2.9888594838905864E+000                  5.5911460788733458E-001                  5.7858315757703715E-001                  7.8078762048013703E-027                  0.0000000000000000E+000                 -1.5441722959473289E-007                  2.0864879957299291E+006                  1.0508280187577570E+001                  4.6649557073064116E+000                  7.7427962373508574E-002                  1.0500653433171040E+001                  1.5861977391629185E-005                  3.9668409662546555E-001                  5.4776487816443387E-001                  0.0000000000000000E+000                  8.9816672516793025E-020                  8.9999999999999997E-002                  8.9999999999977501E-002                 -9.8999999999999986E+001                  1.1764234579493976E-001                  2.7212159786161133E-018                  1.7606099391877916E-003                  8.6050929289913580E-001                  1.2296737999819185E-017                  5.3038555433814885E-025                  7.1673704630110533E-099                  2.9150992626776617E-003                  1.6224254592272331E-003                  9.3604424115857898E-003                  2.0994599497092276E-003                  4.0903242835369112E-003                  7.8078762048013703E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7793382146514247E-001                 -8.5044622822819349E-001 
                                       2                  3.9109684587878246E+000                 -5.0294969400913034E+000                  6.3214753736027225E+000                 -9.5692504148586921E-001                  3.5648321670699351E-003                 -2.4479609119919732E+000                  0.0000000000000000E+000                  7.5541002002380031E+000                                        1                  5.9814255319922627E+005                 -9.5696951280478148E-016                 -1.5541779774817558E+015                  0.0000000000000000E+000                 -1.8860349950410701E+001                  3.0599704646514403E+000                 -1.2301029995663990E+001                  1.0000000000000000E+000                  9.9999999999949996E-001                  1.1042691985044253E-001                  8.1464511719131360E+003                  1.0045700409011160E+002                  2.0019802221359537E+000                  2.0964059015345662E+006                  9.9999470177751870E-001                  6.3214730726078399E+000                  3.6891019369282113E-001                  3.1585087686171866E-004                  2.9888594838905864E+000                  5.5911460788733458E-001                  5.9887923315114333E-001                  7.8630526523394820E-027                  0.0000000000000000E+000                 -1.5553740229691001E-007                  2.0914046277123487E+006                  1.0508280187577570E+001                  4.6649557073064116E+000                  7.7294929804947968E-002                  1.0508344360624566E+001                  1.5936524258888276E-005                  3.9671778508380268E-001                  5.5894859661873120E-001                  0.0000000000000000E+000                  9.3159782661845812E-020                  8.9999999999954991E-002                  8.9999999999932495E-002                 -1.2301029995663990E+001                  1.1764234579493976E-001                  2.7212159786161133E-018                  1.7606099391877916E-003                  8.6050929289913580E-001                  1.2296737999819185E-017                  5.3038555433814903E-025                  1.0438869543047818E-098                  2.9150992626776617E-003                  1.6224254592272331E-003                  9.3604424115857898E-003                  2.0994599497092276E-003                  4.0903242835369112E-003                  7.8630526523394820E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8957797142267496E-001                 -8.5143385766695268E-001 
                                       3                  3.9144504951652443E+000                 -5.0242615329129432E+000                  6.3302309425867547E+000                 -9.5692577085652997E-001                  3.5648321670699351E-003                 -2.4479609119919732E+000                  0.0000000000000000E+000                  7.5545740257338183E+000                                        1                  5.9990517118030670E+005                 -9.5535740455795102E-016                 -1.5541774031854410E+015                  0.0000000000000000E+000                 -1.8744499772454255E+001                  3.0597371096900345E+000                 -1.1903089986991954E+001                  4.0000000000000230E-001                  9.9999999999899991E-001                  1.1042673439543164E-001                  8.2120293931970846E+003                  1.0093587408565443E+002                  2.0040455482829929E+000                  2.1390992851557047E+006                  9.9999463829682567E-001                  6.3302286140224107E+000                  3.6727127130837217E-001                  3.3370431963720461E-004                  2.9888594838905864E+000                  5.5911460788733458E-001                  6.3411765692336086E-001                  7.9588094162859309E-027                  0.0000000000000000E+000                 -1.5753256781346993E-007                  2.1012033583517009E+006                  1.0522220786955485E+001                  4.6768667500799141E+000                  7.9210753487513788E-002                  1.0522284039925529E+001                  1.6066168268843132E-005                  3.9666867211596007E-001                  5.8183379291639048E-001                  0.0000000000000000E+000                  9.8827609366630916E-020                  8.9999999999909999E-002                  8.9999999999853753E-002                 -1.2000000000000009E+001                  1.1764234579493976E-001                  2.7212159786161133E-018                  1.7606099391877916E-003                  8.6050929289913580E-001                  1.2296737999819186E-017                  5.3038555433814922E-025                  3.8642524804980027E-099                  2.9150992626776617E-003                  1.6224254592272331E-003                  9.3604424115857898E-003                  2.0994599497092276E-003                  4.0903242835369112E-003                  7.9588094162859309E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1339186276198335E-001                 -8.5316252324343189E-001 
                                       4                  3.9192853377558623E+000                 -5.0169433627981359E+000                  6.3424406138980833E+000                 -9.5692757244954230E-001                  3.5648321670699351E-003                 -2.4479609119919732E+000                  0.0000000000000000E+000                  7.5551975646662468E+000                                        1                  6.0232999523794965E+005                 -9.5146440626334031E-016                 -1.5541806974524422E+015                  0.0000000000000000E+000                 -1.8576589323865480E+001                  3.0593895867807324E+000                 -1.1903089986991954E+001                  1.0000000000000004E+000                  9.9999999999774991E-001                  1.1042627631081693E-001                  8.3039617062015259E+003                  1.0223424443731622E+002                  2.0095963916801920E+000                  2.2000908452286059E+006                  9.9999454954866085E-001                  6.3424382467906923E+000                  3.6489841751131447E-001                  3.6139563091701593E-004                  2.9888594838905864E+000                  5.5911460788733458E-001                  6.8364261804893833E-001                  8.0946218748072186E-027                  0.0000000000000000E+000                 -1.6033376286668757E-007                  2.1253992074091383E+006                  1.0550728496963639E+001                  4.7004031385619003E+000                  8.3285356212167677E-002                  1.0550789840556950E+001                  1.6248011180481495E-005                  3.9600665099130439E-001                  6.4252788735487010E-001                  0.0000000000000000E+000                  1.0638176697158080E-019                  8.9999999999797492E-002                  8.9999999999741245E-002                 -1.1647817481888648E+001                  1.1764234579493976E-001                  2.7212159786161133E-018                  1.7606099391877916E-003                  8.6050929289913580E-001                  1.2296737999819189E-017                  5.3038555433814940E-025                  1.0763196517596710E-098                  2.9150992626776617E-003                  1.6224254592272331E-003                  9.3604424115857898E-003                  2.0994599497092276E-003                  4.0903242835369112E-003                  8.0946218748072186E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7644304294502675E-001                 -8.5551403830985961E-001 
                                       5                  3.9262987157620248E+000                 -5.0063525190000435E+000                  6.3601349622347829E+000                 -9.5692934396064311E-001                  3.5648321670699351E-003                 -2.4479609119919732E+000                  0.0000000000000000E+000                  7.5561877108366593E+000                                        1                  6.0580351959449844E+005                 -9.4776095625216707E-016                 -1.5541803450077510E+015                  0.0000000000000000E+000                 -1.8319117798721226E+001                  3.0588235417876710E+000                 -1.1602059991327973E+001                  5.0000000000000000E-001                  9.9999999999649991E-001                  1.1042582587687526E-001                  8.4391501851334997E+003                  1.0368945930780929E+002                  2.0157346098400977E+000                  2.2915796780793304E+006                  9.9999441797688737E-001                  6.3601325379861819E+000                  3.6126225685899249E-001                  4.0970145515952877E-004                  2.9888594838905864E+000                  5.5911460788733458E-001                  7.5728157746445757E-001                  8.2952924514793738E-027                  0.0000000000000000E+000                 -1.6461292976278991E-007                  2.1491897047013566E+006                  1.0573049734772063E+001                  4.7178911722697547E+000                  8.6210344410439593E-002                  1.0573109508089500E+001                  1.6515821131335619E-005                  3.9477990712241079E-001                  7.0942040503343440E-001                  0.0000000000000000E+000                  1.1684133128016903E-019                  8.9999999999684999E-002                  8.9999999999572505E-002                 -1.1455931955649735E+001                  1.1764234579493976E-001                  2.7212159786161133E-018                  1.7606099391877916E-003                  8.6050929289913580E-001                  1.2296737999819192E-017                  5.3038555433814968E-025                  1.1058827144028234E-098                  2.9150992626776617E-003                  1.6224254592272331E-003                  9.3604424115857898E-003                  2.0994599497092276E-003                  4.0903242835369112E-003                  8.2952924514793738E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4573404107289391E-001                 -8.5894995052409229E-001 
                                       6                  3.9372834359588742E+000                 -4.9895210464955850E+000                  6.3881129156883283E+000                 -9.5693280168901684E-001                  3.5648321670699351E-003                 -2.4479609119919732E+000                  0.0000000000000000E+000                  7.5581470467031098E+000                                        1                  6.1115798611838650E+005                 -9.4087521318900363E-016                 -1.5541839849392108E+015                  0.0000000000000000E+000                 -1.7888247678884643E+001                  3.0577688684685400E+000                 -1.1425968732272292E+001                  6.6666666666666552E-001                  9.9999999999399991E-001                  1.1042494670155237E-001                  8.6553261172048260E+003                  1.0713772966140316E+002                  2.0299424390690262E+000                  2.4440659222975066E+006                  9.9999420901343072E-001                  6.3881104006875349E+000                  3.5513229559301479E-001                  5.0506136591247004E-004                  2.9888594838905864E+000                  5.5911460788733458E-001                  8.7685015087466855E-001                  8.6245150671149163E-027                  0.0000000000000000E+000                 -1.7158140732596718E-007                  2.1955792476437869E+006                  1.0606044531994026E+001                  4.7416134725476473E+000                  9.0252653922839654E-002                  1.0606100532454562E+001                  1.6944928328401929E-005                  3.9119562480498982E-001                  8.6533818713132926E-001                  0.0000000000000000E+000                  1.3178172993306958E-019                  8.9999999999459984E-002                  8.9999999999291258E-002                 -1.1221848749616367E+001                  1.1764234579493976E-001                  2.7212159786161133E-018                  1.7606099391877916E-003                  8.6050929289913580E-001                  1.2296737999819195E-017                  5.3038555433814986E-025                  1.1478290051450132E-098                  2.9150992626776617E-003                  1.6224254592272331E-003                  9.3604424115857898E-003                  2.0994599497092276E-003                  4.0903242835369112E-003                  8.6245150671149163E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0652791477872783E-001                 -8.6408791841333255E-001 
                                       7                  3.9474623008512491E+000                 -4.9732724103389137E+000                  6.4147169282880716E+000                 -9.5693779126144907E-001                  3.5648321670699351E-003                 -2.4479609119919732E+000                  0.0000000000000000E+000                  7.5602381467469071E+000                                        1                  6.1604630049377307E+005                 -9.3160080805790161E-016                 -1.5541932038085140E+015                  0.0000000000000000E+000                 -1.7467202209248100E+001                  3.0566056932119650E+000                 -1.1588696029769991E+001                  1.4545454545454559E+000                  9.9999999999024991E-001                  1.1042367804600223E-001                  8.8605830558867783E+003                  1.1394965043253185E+002                  2.0567129972175322E+000                  2.5984653399363146E+006                  9.9999401775762697E-001                  6.4147143302254488E+000                  3.4898686697643788E-001                  6.0972850905989073E-004                  2.9888594838905864E+000                  5.5911460788733458E-001                  9.8852552302063823E-001                  8.9547544864965487E-027                  0.0000000000000000E+000                 -1.7802869930614860E-007                  2.2612448221133705E+006                  1.0636283647756118E+001                  4.7590564195028540E+000                  9.3205827300155183E-002                  1.0636332770930087E+001                  1.7353422218981326E-005                  3.8404514859907224E-001                  1.1390828757971057E+000                  0.0000000000000000E+000                  1.4376021105615273E-019                  8.9999999999122504E-002                  8.9999999999006472E-002                 -1.1010995384301474E+001                  1.1764234579493976E-001                  2.7212159786161133E-018                  1.7606099391877916E-003                  8.6050929289913580E-001                  1.2296737999819200E-017                  5.3038555433815023E-025                  1.1793592002890154E-098                  2.9150992626776617E-003                  1.6224254592272331E-003                  9.3604424115857898E-003                  2.0994599497092276E-003                  4.0903242835369112E-003                  8.9547544864965473E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8759231568058086E-001                 -8.6819701204141175E-001 
                                       8                  3.9552339099017302E+000                 -4.9606672249544594E+000                  6.4352511206524960E+000                 -9.5694109571642461E-001                  3.5648321670699351E-003                 -2.4479609119919732E+000                  0.0000000000000000E+000                  7.5619505499673778E+000                                        1                  6.1974675732261327E+005                 -9.2586339441277747E-016                 -1.5541945711072950E+015                  0.0000000000000000E+000                 -1.7137000033937266E+001                  3.0555864371931252E+000                 -1.1588696029769991E+001                  1.0000000000000000E+000                  9.9999999998767175E-001                  1.1042283785875751E-001                  9.0205685231482439E+003                  1.2000620949553100E+002                  2.0792037183799095E+000                  2.7242761018413538E+006                  9.9999387062421152E-001                  6.4352484586902561E+000                  3.4401312400169470E-001                  6.9890632992530605E-004                  2.9888594838905864E+000                  5.5911460788733458E-001                  1.0717964039092851E+000                  9.2196485676858979E-027                  0.0000000000000000E+000                 -1.8322488935191868E-007                  2.3039720772613711E+006                  1.0649611248555251E+001                  4.7642556966637271E+000                  9.3765145863849680E-002                  1.0649655936832636E+001                  1.7672888262544376E-005                  3.7853201879400411E-001                  1.3527678691112766E+000                  0.0000000000000000E+000                  1.5195845417018160E-019                  8.9999999998890468E-002                  8.9999999998774435E-002                 -1.0909102970774478E+001                  1.1764234579493976E-001                  2.7212159786161133E-018                  1.7606099391877916E-003                  8.6050929289913580E-001                  1.2296737999819206E-017                  5.3038555433815078E-025                  8.4400743145259502E-099                  2.9150992626776617E-003                  1.6224254592272331E-003                  9.3604424115857898E-003                  2.0994599497092276E-003                  4.0903242835369112E-003                  9.2196485676858964E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0062678736222104E+000                 -8.7113504475792070E-001 
                                       9                  3.9638593365308075E+000                 -4.9464155122787226E+000                  6.4583304778718453E+000                 -9.5694430571193745E-001                  3.5648321670699351E-003                 -2.4479609119919732E+000                  0.0000000000000000E+000                  7.5639178003874283E+000                                        1                  6.2385310819257703E+005                 -9.2057012143650788E-016                 -1.5541962501919512E+015                  0.0000000000000000E+000                 -1.6767537452212537E+001                  3.0543002506316381E+000                 -1.1453997455872537E+001                  7.3333333333333572E-001                  9.9999999998509359E-001                  1.1042202169479763E-001                  9.2015149597727268E+003                  1.2734295326841973E+002                  2.1049749175657184E+000                  2.8729659437040831E+006                  9.9999370727724790E-001                  6.4583277449684795E+000                  3.3828376218843714E-001                  8.0919628973453691E-004                  2.9888594838905864E+000                  5.5911460788733458E-001                  1.1620800875242909E+000                  9.5286155587071524E-027                  0.0000000000000000E+000                 -1.8925808784087490E-007                  2.3452403184352820E+006                  1.0659487543771409E+001                  4.7664229926144861E+000                  9.3613967013222901E-002                  1.0659528624216794E+001                  1.8035523644744488E-005                  3.7284662010836872E-001                  1.5895708281326593E+000                  0.0000000000000000E+000                  1.6012413196045330E-019                  8.9999999998658431E-002                  8.9999999998500224E-002                 -1.0826631599279803E+001                  1.1764234579493976E-001                  2.7212159786161133E-018                  1.7606099391877916E-003                  8.6050929289913580E-001                  1.2296737999819214E-017                  5.3038555433815133E-025                  4.4880511335290456E-099                  2.9150992626776617E-003                  1.6224254592272331E-003                  9.3604424115857898E-003                  2.0994599497092276E-003                  4.0903242835369112E-003                  9.5286155587071524E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2479816648981119E+000                 -8.7413418534033838E-001 
