                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                  321000                                      723                  8.9999999999999997E-002                  2.0000000000000000E-002                  3.2094184205946812E+012                  1.0000000000000000E+007                  3.3530294567305541E+003                  1.9990158040677497E-003                  1.3267595205761490E-001                  4.5958725843396570E-001                  2.1010159018260230E-001                  1.2805943090201902E-003                  7.6861457088921359E-001                  3.4221428506433713E-003                  1.0308709869387373E-003                  9.3604465483341261E-003                  2.0994599497082271E-003                  8.9999999999999997E-002                  0.0000000000000000E+000                  1.8909143116444732E-002                  1.1525348782734304E-004                  6.9175311380003213E-002                  3.0799285655792007E-004                  9.2778388824466912E-005                  8.4244018935007226E-004                  1.8895139547374037E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9999999999977501E-002                  1.3267594267431707E-001                  1.6128747236736106E+003                  7.1689593447434235E+008                  4.5022155311059143E+011                  1.9993236324927651E-003                  1.9993236324927647E-003                  5.9917332891842227E-060                  4.1938855080257676E-005                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                     logL                                 velocity                                  entropy                         conv_mixing_type                                   csound                             v_div_csound                             total_energy                                  v_div_r                                      eta                                       mu                                    logdq                                 dq_ratio                                        q                                   radius                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                                     abar                                       ye                              log_opacity                                  eps_nuc                              non_nuc_neu                                 eps_grav                        mlt_mixing_length                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                                    gradT                                    gradr                                  dlnd_dt                                  dlnT_dt                                     mass                                     mmid                                    logxq                                       h1                                       h2                                      he3                                      he4                                      li7                                      be7                                       b8                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other                          gradr_sub_grada                                     logQ 
                                       1                  3.6877675704002879E+000                 -4.1940790433607491E+000                  6.9829130602159584E+000                 -8.7720778727208271E-001                  1.9990158040677497E-003                 -2.6991837723689844E+000                  0.0000000000000000E+000                  7.7878946291880498E+000                                        1                  4.3839083466646494E+005                 -3.7218787953250695E-017                 -1.2934524867076410E+015                  0.0000000000000000E+000                 -2.0000000074788456E+001                  3.4835501084183353E+000                 -1.2301029995663979E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.3267595205761490E-001                  4.8726764005996174E+003                  1.0000000000000000E+002                  2.0000000000000000E+000                  9.6141979609380476E+006                  9.9999985212697706E-001                  6.9829129959955170E+000                  1.6664260518631524E-001                  9.9999998074913883E-005                  2.4758521414942032E+000                  6.0526422747630371E-001                 -4.8786701313089009E-001                  1.7876839752636350E-025                  0.0000000000000000E+000                 -3.6051088964833316E-009                  2.0272460848498105E+006                  1.0119501652452048E+001                  4.2896559249654826E+000                  4.4442088419719153E-002                  1.0119458016309826E+001                  1.5411606312121195E-005                  1.7021641467070228E-001                  9.3794867716822417E-001                  0.0000000000000000E+000                  2.1491434225346102E-021                  8.9999999999999997E-002                  8.9999999999977501E-002                 -9.8999999999999986E+001                  2.1010159018287139E-001                  5.9145946115738846E-018                  1.2805943092104430E-003                  7.6861457088875473E-001                  4.0996295418148897E-015                  1.4613967948492803E-018                  1.2396648931457159E-091                  3.4221428506436610E-003                  1.0308709869383992E-003                  9.3604465483341243E-003                  2.0994599497082271E-003                  4.0903242835349032E-003                  1.7876839752636350E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7130607198190893E-001                  4.3038581583867597E-001 
                                       2                  3.6878575498797024E+000                 -4.1936688425033966E+000                  6.9834415758090334E+000                 -8.7720784870167412E-001                  1.9990158040677497E-003                 -2.6991837723689844E+000                  0.0000000000000000E+000                  7.7879133654290014E+000                                        1                  4.3846524469023128E+005                 -3.7215626618763793E-017                 -1.2934525899218612E+015                  0.0000000000000000E+000                 -2.0000000076012761E+001                  3.4835094252249177E+000                 -1.2301029995663979E+001                  1.0000000000000000E+000                  9.9999999999949996E-001                  1.3267593329101923E-001                  4.8736860526365781E+003                  1.0002716665726652E+002                  2.0001179672702691E+000                  9.6259051016567312E+006                  9.9999985218437193E-001                  6.9834415116135178E+000                  1.6670950588382566E-001                  9.9999998057526371E-005                  2.4758521414942032E+000                  6.0526422747630371E-001                 -4.8723402634824287E-001                  1.7893916536651607E-025                  0.0000000000000000E+000                 -3.6119096242193881E-009                  2.0275218203927027E+006                  1.0119501652452048E+001                  4.2896559249654826E+000                  4.4434546346782733E-002                  1.0119500141178609E+001                  1.5415801103060608E-005                  1.7024945219376408E-001                  9.3881507327927638E-001                  0.0000000000000000E+000                  2.1566026312347445E-021                  8.9999999999954991E-002                  8.9999999999932495E-002                 -1.2301029995663979E+001                  2.1010159018287139E-001                  5.9145946115738846E-018                  1.2805943092104430E-003                  7.6861457088875473E-001                  4.0996295418148897E-015                  1.4613967948492805E-018                  1.2408785624883248E-091                  3.4221428506436610E-003                  1.0308709869383992E-003                  9.3604465483341243E-003                  2.0994599497082271E-003                  4.0903242835349032E-003                  1.7893916536651609E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7213901774420590E-001                  4.3061605773719869E-001 
                                       3                  3.6880148715518701E+000                 -4.1929523166193334E+000                  6.9843649337902320E+000                 -8.7720791007329779E-001                  1.9990158040677497E-003                 -2.6991837723689844E+000                  0.0000000000000000E+000                  7.7879462370341344E+000                                        1                  4.3859538718755590E+005                 -3.7209310549633560E-017                 -1.2934524936095830E+015                  0.0000000000000000E+000                 -2.0000000078151704E+001                  3.4834377876063338E+000                 -1.1903089986991942E+001                  4.0000000000000091E-001                  9.9999999999899991E-001                  1.3267591454213520E-001                  4.8754518483396241E+003                  1.0005437294665937E+002                  2.0002360745324643E+000                  9.6463926094950251E+006                  9.9999985228442756E-001                  6.9843648696381697E+000                  1.6682680663013402E-001                  9.9999998027786597E-005                  2.4758521414942032E+000                  6.0526422747630371E-001                 -4.8612839309420286E-001                  1.7923785074270574E-025                  0.0000000000000000E+000                 -3.6237853088430882E-009                  2.0280736109483640E+006                  1.0119585928446620E+001                  4.2896220249789874E+000                  4.4417894187845627E-002                  1.0119584421073862E+001                  1.5423140244809565E-005                  1.7031559297918705E-001                  9.4054816339722791E-001                  0.0000000000000000E+000                  2.1696439968864393E-021                  8.9999999999909999E-002                  8.9999999999853753E-002                 -1.1999999999999998E+001                  2.1010159018287139E-001                  5.9145946115738846E-018                  1.2805943092104430E-003                  7.6861457088875473E-001                  4.0996295418148897E-015                  1.4613967948492803E-018                  1.2430588302510670E-091                  3.4221428506436610E-003                  1.0308709869383992E-003                  9.3604465483341243E-003                  2.0994599497082271E-003                  4.0903242835349032E-003                  1.7923785074270576E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7380514301445702E-001                  4.3101794027692719E-001 
                                       4                  3.6882391716744412E+000                 -4.1919314036294910E+000                  6.9856806222718610E+000                 -8.7720806324954126E-001                  1.9990158040677497E-003                 -2.6991837723689844E+000                  0.0000000000000000E+000                  7.7879923199754533E+000                                        1                  4.3878100070219120E+005                 -3.7193546474438498E-017                 -1.2934526714067960E+015                  0.0000000000000000E+000                 -2.0000000081195861E+001                  3.4833348944137774E+000                 -1.1903089986991942E+001                  1.0000000000000002E+000                  9.9999999999774991E-001                  1.3267586774717130E-001                  4.8779705238882534E+003                  1.0012256207985109E+002                  2.0005319544290416E+000                  9.6756605191267636E+006                  9.9999985242669831E-001                  6.9856805581815866E+000                  1.6699475309044751E-001                  9.9999997986893797E-005                  2.4758521414942032E+000                  6.0526422747630371E-001                 -4.8455437511058158E-001                  1.7966428659376181E-025                  0.0000000000000000E+000                 -3.6406867674811342E-009                  2.0294513796751278E+006                  1.0119796239504820E+001                  4.2895374021231074E+000                  4.4390454110604168E-002                  1.0119794740220026E+001                  1.5433601300811673E-005                  1.7048130485708735E-001                  9.4488242396433164E-001                  0.0000000000000000E+000                  2.1882409633835608E-021                  8.9999999999797492E-002                  8.9999999999741245E-002                 -1.1647817481888636E+001                  2.1010159018287139E-001                  5.9145946115738846E-018                  1.2805943092104430E-003                  7.6861457088875473E-001                  4.0996295418148897E-015                  1.4613967948492805E-018                  1.2460942809427185E-091                  3.4221428506436610E-003                  1.0308709869383992E-003                  9.3604465483341243E-003                  2.0994599497082271E-003                  4.0903242835349032E-003                  1.7966428659376183E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7797164410404085E-001                  4.3159025302162668E-001 
                                       5                  3.6885748900153730E+000                 -4.1904063425444749E+000                  6.9876467143254146E+000                 -8.7720821606628951E-001                  1.9990158040677497E-003                 -2.6991837723689844E+000                  0.0000000000000000E+000                  7.7880614486559070E+000                                        1                  4.3905899956419796E+005                 -3.7177820353780998E-017                 -1.2934525311263252E+015                  0.0000000000000000E+000                 -2.0000000085722544E+001                  3.4831785616404849E+000                 -1.1602059991327961E+001                  5.0000000000000000E-001                  9.9999999999649991E-001                  1.3267582106204873E-001                  4.8817427507088669E+003                  1.0019099884823748E+002                  2.0008287063003398E+000                  9.7195624453659523E+006                  9.9999985263831614E-001                  6.9876466503270445E+000                  1.6724769677515952E-001                  9.9999997929134309E-005                  2.4758521414942032E+000                  6.0526422747630371E-001                 -4.8220374909744657E-001                  1.8030320598155712E-025                  0.0000000000000000E+000                 -3.6659125624174834E-009                  2.0308270507477606E+006                  1.0120006141292960E+001                  4.2894530187340001E+000                  4.4353728655557853E-002                  1.0120004650062388E+001                  1.5449271386235103E-005                  1.7064756355845667E-001                  9.4921903872189961E-001                  0.0000000000000000E+000                  2.2160750892489700E-021                  8.9999999999684999E-002                  8.9999999999572505E-002                 -1.1455931955649723E+001                  2.1010159018287139E-001                  5.9145946115738846E-018                  1.2805943092104430E-003                  7.6861457088875473E-001                  4.0996295418148889E-015                  1.4613967948492805E-018                  1.2507962946290507E-091                  3.4221428506436610E-003                  1.0308709869383992E-003                  9.3604465483341243E-003                  2.0994599497082271E-003                  4.0903242835349032E-003                  1.8030320598155712E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8213997106988142E-001                  4.3244387742477919E-001 
                                       6                  3.6891321520480198E+000                 -4.1878806645993381E+000                  6.9909038926314659E+000                 -8.7720852062889831E-001                  1.9990158040677497E-003                 -2.6991837723689844E+000                  0.0000000000000000E+000                  7.7881739169267883E+000                                        1                  4.3952084097087593E+005                 -3.7146482055999934E-017                 -1.2934526480236225E+015                  0.0000000000000000E+000                 -2.0000000093105175E+001                  3.4829137999773803E+000                 -1.1425968732272279E+001                  6.6666666666666674E-001                  9.9999999999399991E-001                  1.3267572801900604E-001                  4.8880107464723087E+003                  1.0032861536870652E+002                  2.0014248186066119E+000                  9.7927325276820175E+006                  9.9999985298676131E-001                  6.9909038287844245E+000                  1.6767162664455815E-001                  9.9999997843018489E-005                  2.4758521414942032E+000                  6.0526422747630371E-001                 -4.7831594076191586E-001                  1.8136635862353957E-025                  0.0000000000000000E+000                 -3.7076026582040852E-009                  2.0335728109610714E+006                  1.0120424980242571E+001                  4.2892850769659585E+000                  4.4289992211985998E-002                  1.0120423503749974E+001                  1.5475293462333532E-005                  1.7098176211263008E-001                  9.5789930660407518E-001                  0.0000000000000000E+000                  2.2622869225573229E-021                  8.9999999999459984E-002                  8.9999999999291258E-002                 -1.1221848749616354E+001                  2.1010159018287139E-001                  5.9145946115738846E-018                  1.2805943092104430E-003                  7.6861457088875473E-001                  4.0996295418148889E-015                  1.4613967948492805E-018                  1.2584279301469240E-091                  3.4221428506436610E-003                  1.0308709869383992E-003                  9.3604465483341243E-003                  2.0994599497082271E-003                  4.0903242835349032E-003                  1.8136635862353957E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9048203788115623E-001                  4.3385503130462233E-001 
                                       7                  3.6899214775431042E+000                 -4.1843158685905344E+000                  6.9955035847969818E+000                 -8.7720897482489624E-001                  1.9990158040677497E-003                 -2.6991837723689844E+000                  0.0000000000000000E+000                  7.7883285307673029E+000                                        1                  4.4017576982635166E+005                 -3.7099762503381632E-017                 -1.2934527982841940E+015                  0.0000000000000000E+000                 -2.0000000103081131E+001                  3.4825273477459731E+000                 -1.1287666034106000E+001                  7.2727272727272740E-001                  9.9999999999024991E-001                  1.3267558926349410E-001                  4.8969027309099019E+003                  1.0053689672592128E+002                  2.0023254757238815E+000                  9.8970003311646301E+006                  9.9999985347421549E-001                  6.9955035211616385E+000                  1.6828062201563324E-001                  9.9999997743811984E-005                  2.4758521414942032E+000                  6.0526422747630371E-001                 -4.7283986649857257E-001                  1.8287764942317179E-025                  0.0000000000000000E+000                 -3.7662651671858690E-009                  2.0376738295274817E+006                  1.0121049295156004E+001                  4.2890344603518713E+000                  4.4198581142643821E-002                  1.0121047842372407E+001                  1.5512181629642987E-005                  1.7148665961671017E-001                  9.7093320548839368E-001                  0.0000000000000000E+000                  2.3277648104256204E-021                  8.9999999999122504E-002                  8.9999999998890468E-002                 -1.1010995384301461E+001                  2.1010159018287139E-001                  5.9145946115738846E-018                  1.2805943092104430E-003                  7.6861457088875473E-001                  4.0996295418148889E-015                  1.4613967948492805E-018                  1.2692942364706335E-091                  3.4221428506436610E-003                  1.0308709869383992E-003                  9.3604465483341243E-003                  2.0994599497082271E-003                  4.0903242835349032E-003                  1.8287764942317179E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0300515974022502E-001                  4.3584117632325814E-001 
                                       8                  3.6909928293600922E+000                 -4.1795017739425298E+000                  7.0017200177209231E+000                 -8.7720959424145972E-001                  1.9990158040677497E-003                 -2.6991837723689844E+000                  0.0000000000000000E+000                  7.7885298620640659E+000                                        1                  4.4106598047831893E+005                 -3.7036083270555545E-017                 -1.2934529650807335E+015                  0.0000000000000000E+000                 -2.0000000115134483E+001                  3.4819809242899349E+000                 -1.1152967460208542E+001                  7.3333333333333239E-001                  9.9999999998509370E-001                  1.3267540003382994E-001                  4.9089977083537169E+003                  1.0082691825973141E+002                  2.0035764933297058E+000                  1.0039683402571056E+007                  9.9999985412427439E-001                  7.0017199543678963E+000                  1.6912273705870914E-001                  9.9999997656878675E-005                  2.4758521414942032E+000                  6.0526422747630382E-001                 -4.6546667538170855E-001                  1.8493869367800405E-025                  0.0000000000000000E+000                 -3.8451589143273605E-009                  2.0432798596237414E+006                  1.0121900481723587E+001                  4.2886924733012286E+000                  4.4074653982751663E-002                  1.0121899061136441E+001                  1.5562307077852605E-005                  1.7218766249595571E-001                  9.8887724666082444E-001                  0.0000000000000000E+000                  2.4166791951639441E-021                  8.9999999998658431E-002                  8.9999999998342031E-002                 -1.0826631599279791E+001                  2.1010159018287142E-001                  5.9145946115738846E-018                  1.2805943092104428E-003                  7.6861457088875473E-001                  4.0996295418148889E-015                  1.4613967948492803E-018                  1.2840845102401360E-091                  3.4221428506436610E-003                  1.0308709869383992E-003                  9.3604465483341243E-003                  2.0994599497082271E-003                  4.0903242835349032E-003                  1.8493869367800405E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.2024034520388978E-001                  4.3851256733728583E-001 
                                       9                  3.6922838197439232E+000                 -4.1737346391310570E+000                  7.0091731221331948E+000                 -8.7721042959338469E-001                  1.9990158040677497E-003                 -2.6991837723689844E+000                  0.0000000000000000E+000                  7.7887540398149717E+000                                        1                  4.4214030076193955E+005                 -3.6950282060321706E-017                 -1.2934534585612795E+015                  0.0000000000000000E+000                 -2.0000000126121897E+001                  3.4812902427076255E+000                 -1.1107209969647867E+001                  9.0000000000000158E-001                  9.9999999997806244E-001                  1.3267514483707096E-001                  4.9236119801640316E+003                  1.0122917512493174E+002                  2.0053056979751589E+000                  1.0213465403514229E+007                  9.9999985489115462E-001                  7.0091730591132215E+000                  1.7016011005276846E-001                  9.9999997634757888E-005                  2.4758521414942032E+000                  6.0526422747630382E-001                 -4.5667673101356204E-001                  1.8743853149921446E-025                  0.0000000000000000E+000                 -3.9391371275424033E-009                  2.0508594156298570E+006                  1.0123045858577076E+001                  4.2882298307744655E+000                  4.3920748061659229E-002                  1.0123044480750057E+001                  1.5622778649494918E-005                  1.7315456342425564E-001                  1.0133734979606031E+000                  0.0000000000000000E+000                  2.5239124906284802E-021                  8.9999999998025632E-002                  8.9999999997674066E-002                 -1.0658812866190100E+001                  2.1010159018287142E-001                  5.9145946115738846E-018                  1.2805943092104430E-003                  7.6861457088875473E-001                  4.0996295418148889E-015                  1.4613967948492805E-018                  1.3023153771895395E-091                  3.4221428506436610E-003                  1.0308709869383992E-003                  9.3604465483341243E-003                  2.0994599497082271E-003                  4.0903242835349032E-003                  1.8743853149921444E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4375937369418152E-001                  4.4169772138109664E-001 
